index,windspeed,wind_direction
205,3.6817105492523954,152.2461019912629
206,3.663757341316692,157.85166039338796
207,3.723763238805422,158.78324731396404
208,4.0346295401727525,155.18104043770435
209,4.600580568317935,157.6263865036844
210,4.723100019710941,161.03215544977115
211,4.618420322107769,162.18155005959278
212,4.150786655102312,163.91760802984643
213,3.830110401808712,164.4365164200663
214,3.8161653166887968,164.31409407993362
215,3.719685294452409,161.637669363179
216,3.7068195903279846,163.27580499521508
217,3.5622631339125235,165.89125576013745
218,3.2518525843780544,160.16377046847253
219,3.1982219697543854,161.07486270854864
220,3.282901333742765,159.87435248479701
221,3.4544023502150325,158.0018621329695
222,3.1453397011655886,164.98663420621034
223,3.268522903492859,164.94267951983488
224,3.319976838024326,164.92488383666054
225,2.9456219885275186,162.28396473792424
226,3.1718497633164002,163.73979529168807
227,2.9995894594125376,163.66768548376012
228,3.073184278123067,165.10511947513018
229,3.0296164324267987,165.09317961760098
230,2.8950324453224465,156.11680018085738
231,2.300133258036292,162.32280051414176
232,2.1444641838464578,149.3150747305923
233,2.3504251427699816,143.21225717738403
234,2.544926203964086,151.18451680053772
235,2.601785991113869,150.34201820090425
236,2.7367213517945856,150.3024412440321
237,2.5803586908958303,151.25420954463047
238,3.291655238472877,148.76614316249035
239,3.1860152980086607,153.05766988514884
240,3.186314782654871,156.97859313552604
241,3.171435994959205,163.0474093658375
242,2.870093023961237,169.4720610533901
243,3.830352979779767,177.78263400673796
244,3.491562651276427,156.43810152171199
245,3.4038890825749797,157.7169670299289
246,3.4839782854404766,152.37155893554902
247,3.626919008774612,154.25281027717193
248,3.7580347286856,156.61404147892839
249,3.8644994373628054,155.67863530326656
250,3.879106279443459,156.95765938927045
251,3.692507109158304,157.66605083157415
252,3.4294252606353806,156.85831131131673
253,3.4775950983655015,157.2841977906316
254,3.5480757526506235,160.0713465127097
255,3.365846709103485,157.7267461829912
256,3.1759662808814038,159.00655865422897
257,3.150778027064494,161.07873863166688
258,2.9295358143125694,162.11667541893192
259,2.749976642531001,157.77761235251953
260,2.8375399916064947,159.93842765545722
261,2.8687430539240384,159.8223355955249
262,2.8430584144849984,157.43469205271822
263,2.6884295040554376,160.6127156060646
264,2.6078327222791247,168.563374815509
265,2.5874797072324234,173.75527522968133
266,2.9342194274640487,170.1870390116537
267,2.640575953778506,176.7859479492913
268,2.9137188433535735,173.11722070595644
269,2.4063531344052347,173.02867536087257
270,2.3571564286440654,180.59955722261137
271,2.7196706567962563,164.00531741917976
272,2.740737508256662,156.05541284798173
273,2.6932767582834143,161.08300671366746
274,2.5277356277345646,164.29950935906737
275,2.5880640182674557,163.43117082040095
276,2.872055275946508,169.37641218504805
277,2.5245111907062974,164.9519420877337
278,2.3988359809067603,169.17307563793963
279,2.485769022602952,159.02706649052823
280,3.155422200766823,151.78438722126577
281,2.704720707382035,155.79652783920187
282,2.6313397586907477,150.1223957713452
283,2.8181438578249898,145.50182574869754
284,2.5603452281693495,143.84906315328
285,2.3443613811571993,147.16463941336067
286,2.019993620078119,145.93720952779935
287,2.224464626000808,149.31657096039714
288,2.1532109420526795,149.7110312527877
289,2.2618353704234524,124.7878650676529
290,2.210212311756303,116.4744829387184
291,2.399270185982808,147.3591434744962
292,2.677451986504371,144.59900882070087
293,2.7164503516400234,141.23210636539707
294,2.5541380305041583,162.29232102342354
295,2.5720069205809697,160.6170474941317
296,2.6071116509570285,150.85775681952762
297,2.40698974791893,160.68517937170404
298,2.1592837993008813,170.5745150637696
299,2.1775518258396174,143.16257506192449
300,2.4480456667573027,153.14859162615545
301,2.407311643271488,168.51694149263895
302,2.0343441255845316,154.54257025707426
303,1.7625934743669955,166.67190844609163
304,1.9345362064663918,166.4646986450522
305,2.205754707371478,145.60507566773845
306,2.165607605857703,140.1606990571299
307,2.5008075851024674,160.64697562710032
308,2.3567070765129605,172.91919974574077
309,2.4747924266135928,165.2604623453258
310,2.313750956236982,171.85443528499607
311,2.355791325943597,180.8502961122907
312,2.710406960059395,167.46192000391838
313,2.5511628734881535,175.39349899228625
314,2.501601961253319,182.41696705923616
315,2.233748561167084,169.81947771819472
316,2.0083298789459194,175.65158717500051
317,2.2405681429243653,172.32604770444965
318,2.275534053634702,178.86964698524838
319,2.4913836270014365,172.87762182125533
320,2.7864185777283943,169.8412883028529
321,2.815766438027193,174.03052957373114
322,2.6590043013348588,167.63872333245038
323,2.5617234357775764,161.032740657249
324,2.6612853757711177,159.14745264770255
325,2.7538400252668196,153.20507732002608
326,2.414548865575289,163.6485526383181
327,2.2753691515410273,135.01706755371413
328,2.1931994706230853,162.2631516593475
329,2.1854593112403706,155.47732064764455
330,1.9245324991372381,154.36010755824665
331,1.8060253236112187,155.5259001261638
332,1.6542130696208668,153.61569200733106
333,1.6176131338903654,149.8520728737398
334,1.7096526854146321,158.84586639724972
335,1.8638225079627868,161.5261934146306
336,1.8880201205686002,171.05406567035905
337,1.9406134440579308,167.81908392099447
338,1.7291489585810462,172.38315068743353
339,1.7624152724026463,176.97169149402563
340,1.8306735563896137,170.61982958371124
341,2.346490456444091,165.98310014359825
342,2.0074758245083,174.9635639199953
343,1.9788355353874831,166.92986697536466
344,2.6672653324604614,164.75678402778266
345,2.4864627036526383,168.8719294117049
346,2.2536983162883315,174.05996274769936
347,2.3911811477801925,177.78563493265446
348,2.328492209633323,169.52468648024043
349,2.1769857287992154,165.76044568165403
350,2.0865941658402893,183.11524867668908
351,2.0234921182559056,183.64015390499233
352,2.0591407295142763,183.4114691219747
353,2.0947226831904326,174.08456818102263
354,1.893678183056475,179.87912300736656
355,1.9890214616812092,188.60557508660384
356,1.9207081431410569,185.50127317749326
357,1.877589387741402,184.02491183202386
358,1.7345203600605794,176.53624536577996
359,2.336267985267126,174.98988694417804
360,2.0553525623784084,157.45904202181765
361,2.1724110406792696,171.12042443710942
362,2.3573639735417675,167.85107822928853
363,2.574923676585674,174.08662791834314
364,2.5488161796168773,180.71032573219205
365,3.364342886385824,195.82524005104287
366,3.8552663209100544,174.57040622953843
367,4.0118453969358505,166.4913405621848
368,3.825914122393449,160.52184423299568
369,4.016954279872375,155.05340174547314
370,4.017061491866282,139.77397207937193
371,3.391214356563842,138.67027421756595
372,4.034752068904329,163.01389637776188
373,5.598851436492118,171.45279477290148
374,4.592290077231694,156.58315301440462
375,3.947247518045577,179.8902801427112
376,4.049358226785267,129.5970854474651
377,4.633382087930122,159.16069513540785
378,4.145730580476965,143.46564380490247
379,4.346980016991435,134.63656516206478
380,3.149172894212831,96.12113875481046
381,3.993154692975255,115.91350647014772
382,4.962176675885162,135.1483190565123
383,6.651866936702561,133.1757483336543
384,6.487953875813513,122.32643665926332
385,6.166687365134143,115.25861286949687
386,6.045585125851468,124.84307741722142
387,6.812569252850036,134.58053182456314
388,6.229832349741681,134.0138069727369
389,5.830996773151488,135.9167119921692
390,6.135741889699154,133.2817072934987
391,6.201844508629306,126.34935556994384
392,5.472936114423997,131.0276064717133
393,5.46497635418612,134.34957830665803
394,4.605903752266379,129.95138264587553
395,5.361799291497223,150.55669735684452
396,5.74228712067762,143.88506611137004
397,4.780318505463697,143.74487126461682
398,4.733863760849285,142.15029018030756
399,4.26178791362685,154.20199376121028
400,4.205027859723795,133.2827207840428
401,4.91403409251885,136.2114599856159
402,5.058288419865342,135.98716332293105
403,4.71525623183038,138.88112462797383
404,4.598043301810333,150.0555131522218
405,4.279322813639879,143.54760905272988
406,4.315502497442422,145.798770596172
407,3.966151435239555,146.66258126190013
408,3.950968836573542,143.1129496415121
409,4.238127971636424,144.61528540548306
410,5.262335194541424,129.23407464672658
411,5.235754310552853,131.91234871501493
412,5.049829074091843,129.97819343199632
413,4.969561491572668,139.60705272580174
414,6.008564033862204,133.7272629720555
415,6.4092766808222175,147.06014102903325
416,6.464321473885407,141.26677983628443
417,4.334130976191168,161.691893015489
418,4.436211512455012,162.41686419953595
419,4.550188528758536,151.57178075182313
420,3.6734759881632084,148.9049491945198
421,3.871568263756438,155.19276281874207
422,4.00869361907662,142.43489656418217
423,4.310665871620128,144.30198128369506
424,4.7263450097591635,154.33337943352674
425,5.243420862110778,140.64745889898197
426,5.229792732731162,132.22764623957593
427,4.862419997114803,136.12360862929657
428,5.228700090691978,136.0363332743701
429,4.861190362710405,142.23385159487248
430,4.575903856924581,137.86016744189675
431,4.45888426391272,137.609007262669
432,4.602982806688349,157.99866347253536
433,4.849494051432867,144.07415427374997
434,4.451766738024442,140.93627797193562
435,3.792255781553225,140.0690283574908
436,3.6319810778029784,137.76064902414743
437,3.473173951229065,158.7985926796191
438,3.0634983953530157,171.40408856307903
439,3.041047916215854,151.68920584488072
440,3.679313216203464,142.87045102325132
441,3.4207102436444026,149.98471692069805
442,3.508435290021581,152.3147618887257
443,3.7676882514606422,150.8724035536349
444,3.605501282706088,155.75647941275474
445,4.133631576916686,153.31404864275086
446,4.892594347994751,153.06276343599237
447,4.50949209404985,151.56577613938362
448,4.354729633493726,165.73332678395315
449,3.700225340676889,151.47301471641222
450,3.0403993833976073,159.14461668581436
451,3.2621975499640072,169.16363109635026
452,3.89928043667775,170.75604300248108
453,4.187530345363957,165.4759171629073
454,3.7502936345710327,167.6944967390456
455,3.487070220741871,163.68840319468387
456,3.5119017237146473,162.32458983869313
457,3.356688201674239,160.90717126026001
458,3.0312218527612114,164.65064490245467
459,3.000472306799953,168.7045233802241
460,2.9905652867419334,160.13935809509974
461,2.7203288914256216,154.2649779348091
462,3.063026525351675,136.70062295501805
463,3.6365450635080094,130.32862196465044
464,3.3161496455608575,127.9795793701949
465,3.394183203527833,131.96745277611444
466,3.902702959648121,131.3482277255044
467,3.4589745879550793,132.45918268147292
468,2.6877920927540333,129.19459013588366
469,2.79587241993536,145.62900968905376
470,2.8680558708007133,140.91725630488787
471,2.5281592475759402,177.30833090275712
472,2.65408960557228,159.8175008802119
473,3.1007059718212804,149.09242802342146
474,2.661917263616255,136.65422631720045
475,3.0204798157378727,146.66473600204716
476,3.1883858421840188,150.39766171602372
477,2.5375994199399,149.19704302932874
478,3.72333054392164,129.4271433285035
479,4.7262800401718765,128.91615518750842
480,5.040059261483787,136.44647716682877
481,4.742154875750272,128.62540725298612
482,4.822282424716786,139.8003534572863
483,5.363950831097357,162.22974841412926
484,6.287324427748671,162.31071204903358
485,5.964371868262602,152.75994944785458
486,5.625107674570694,155.32440505829524
487,5.200003747577688,155.9309864165388
488,5.604528897669613,156.6266549462462
489,5.784974998168578,152.3994024588928
490,5.511078177104678,140.0975427172056
491,5.048545043508282,151.61649640278586
492,6.004642721273729,151.90368686189913
493,5.525715725884841,165.46006355593755
494,5.62691365851973,151.17171944444468
495,4.689234204335572,162.37056266550377
496,4.784095435274891,145.93909118319218
497,4.361591973664408,138.0563843066381
498,4.131023083071827,118.74092300596965
499,4.861798491458894,139.50510178301232
500,5.400293408969168,140.61984228599428
501,5.538628020328982,143.41817351743555
502,5.687175576103353,133.72757140309625
503,5.908713359894027,138.27129890378527
504,5.880740638435152,139.09447908381955
505,5.5189728554058455,139.74779450926144
506,5.677528312158916,138.22741371957596
507,5.591090346241199,137.88977523038173
508,5.582002480703264,132.1495105126999
509,5.514087693084435,141.82179758348994
510,5.091766180103725,141.16593504623154
511,5.21334817638759,144.10768397525646
512,5.247345770411823,154.53620825358644
513,5.123469996603283,146.79899714842875
514,5.046670768472114,147.04089923965878
515,4.568772007189172,138.0056707896376
516,4.754613444535492,160.5418793834368
517,4.327729390675685,158.6514359796958
518,4.300436018007978,155.77980220718612
519,4.2291877141138094,154.7516893012317
520,3.678277165045051,165.99897803063473
521,4.650147309114178,163.7345594533116
522,4.8803786059054595,164.1150705677715
523,4.169089874265378,166.7308483028183
524,4.134265074394623,171.6037328725774
525,4.419610738847691,163.1244737595084
526,4.456050008944432,158.41850307363924
527,4.6251302620099395,165.93901267489696
528,5.1664908049444245,159.53688732401835
529,4.447543351354789,170.90720094707177
530,4.786422308582444,175.8656028763498
531,4.893032156420522,175.30508572074896
532,4.673192268096187,180.74041725964898
533,4.86090410670638,175.10959794194616
534,4.547026360810143,179.28737211025526
535,4.526435370225581,167.8292691013461
536,4.813385078929869,177.88016877390635
537,4.626238314990037,179.97538841237582
538,4.998181827367144,182.09065904708956
539,5.126663447224325,184.06631877480598
540,4.95715846398501,174.98734795025294
541,4.874324064763518,175.4233580135941
542,5.071322433822292,169.80369642529882
543,4.5451989230069625,174.93167880250243
544,4.476569136585528,180.46624227367798
545,4.295969549823515,177.715367154258
546,4.202424374207524,175.36752236113045
547,3.858949387851026,181.79089181797167
548,3.405490676738123,178.9884621306311
549,3.0643889752318,184.88188067888123
550,3.209899088033909,165.04373463570226
551,3.092087392815989,157.3666501668629
552,3.459233234566827,161.04205071226968
553,3.497227250081709,154.69491678632204
554,2.9269857024016903,165.51220896322047
555,2.860375152273021,149.70443083605804
556,2.516826989720005,158.277255320602
557,2.60684194211473,166.9444729460698
558,2.949587064045702,180.71543491799608
559,3.503927054545601,178.5726840717249
560,3.350268848948294,184.58845013812282
561,3.6597236098385904,188.1824272524068
562,3.642838183476601,187.99242365528048
563,3.8684470750744344,173.1431399357794
564,3.330487913066572,143.94016761866936
565,2.7781662074009006,182.84586431274246
566,1.956930136892742,160.1925271294836
567,2.567176790007288,142.97987394865686
568,2.8138356441315824,182.76364112043788
569,3.4975314688226056,176.4160923279067
570,3.2983021632477096,162.54344186633313
571,3.7762390895839753,149.34455858802914
572,4.076331310340726,146.2268323349883
573,4.0948504081012125,150.49292854331526
574,3.9205991570947853,147.06162048119006
575,4.243030858474481,148.95058538961467
576,4.165019360450483,143.01416827309242
577,4.11776571085756,137.6622790810098
578,4.062308278454663,146.1672284614734
579,4.116308399306013,140.9129807674939
580,4.158026438665686,150.69341426711338
581,4.123632296700629,138.5487615086261
582,3.919227514100613,135.81123035480394
583,4.554723871146499,152.83501494266807
584,4.226243003931383,149.17013102031342
585,4.149006052743888,147.69981742294226
586,4.162092426565167,162.37754001541396
587,4.182874705961818,150.83890311997382
588,4.731412690780591,151.14025890902266
589,4.77911976542379,141.62011968492462
590,4.501460901227649,144.3752953494779
591,4.613370378361776,146.64677682840755
592,4.6952299235165125,151.2050007205611
593,4.467259847424431,151.21289722360825
594,3.7323912794362624,153.75044188429803
595,3.0079351331965487,152.42703416473572
596,3.2776463901628823,174.32200315186978
597,3.728169102604328,162.07593523569108
598,4.401526245134575,162.30083318302385
599,4.620683505039064,157.2792731767634
600,4.306948713026524,153.85249622461743
601,3.8806834143688835,157.5317043672867
602,3.812631034073453,169.38034472384487
603,3.7665763518615316,164.00306561335938
604,4.321921009648751,154.1854800173029
605,4.30864855311905,156.96043195744042
606,4.747174270334728,148.9562908951952
607,4.802860544393755,149.30058653292224
608,4.313044238742759,147.79919049420565
609,4.459379905461407,153.94702421890145
610,4.079759682671134,151.0018950242262
611,4.2089442768305405,152.55208979397378
612,4.154312180973915,159.22906079905857
613,3.9640319008052134,164.11737462223402
614,3.859784016905069,165.51785644125596
615,3.522253842126006,151.59912902481597
616,3.9840421590661745,157.293532241219
617,3.6834336126994467,156.5929467616954
618,3.8107562095056426,165.84525457175116
619,3.7946219033470467,176.19034835476273
620,3.5547806016140795,167.32386384909023
621,3.20301212781127,173.36150184855435
622,2.903729570028676,167.78408447459492
623,2.8327218017574376,166.6270644314152
624,3.1273597283702874,174.93019856323002
625,3.6848571123878378,171.64594005093028
626,4.107551919207007,166.86013654982608
627,4.97002322130433,165.75015548545215
628,4.87910416047478,159.5581008771412
629,4.281363445648132,161.8088231141128
630,4.786470012459227,154.15546628161823
631,5.2882460460514515,162.0699526561329
632,5.096281970631491,154.04150269099136
633,5.22002938693963,156.938775213739
634,5.669173032376564,158.5767877212736
635,5.474495059915406,158.26195544182968
636,5.244732316040721,154.07536153853945
637,5.6418124052970064,168.6431788193366
638,5.184448020648282,168.62168760984432
639,4.880568669624416,164.70207885314287
640,4.6544204893828045,149.73338551440307
641,5.6675743709899855,167.58220152392963
642,5.039800113232801,159.46860498519527
643,4.132964145278629,158.5748664487599
644,4.596344700264261,164.73761302608014
645,4.756877784208527,145.33226209603677
646,5.435546547505954,152.7990563429982
647,5.3984571816032965,156.8144407314676
648,5.928700373923772,155.9591645677821
649,6.179655751210301,164.60274921125907
650,5.35570466078868,152.59634470781342
651,4.917245201712504,153.92049465293016
652,4.961419563000254,154.48239851313434
653,4.704964654051569,152.8054114307637
654,4.6135806864994215,154.25968714711857
655,4.621209541819106,154.47193697168592
656,4.973175227376485,153.90704571894256
657,4.7837495848001,153.1264576411337
658,4.494558214535035,153.6344795405743
659,4.10429624797987,154.56812416195584
660,4.150001773554553,155.81549767814278
661,4.021496921232536,153.88877959902135
662,3.762044722504678,157.83421040981938
663,3.399053075930311,163.82870882069938
664,3.117345534403896,154.98197702913467
665,3.133958787138843,148.71734631836034
666,3.090996603952414,148.89256530277447
667,3.049564469195356,148.18514640535403
668,2.863365451913691,152.5686868969603
669,3.4304775303510655,152.09251200975845
670,4.458190879669018,104.98429998919254
671,4.168495229737035,99.05788812861766
672,3.8114340344095456,113.86892189228978
673,3.759120270644784,110.84052343448435
674,4.440615768807412,115.50004711715802
675,5.0144427199570485,109.46605297896663
676,3.877112172985347,112.83588732206861
677,4.194316108442849,112.03850402718618
678,4.184388251060055,111.82046180889274
679,3.668537808249351,108.04518762760395
680,3.458309300878805,111.18629438245613
681,3.755118849187104,105.05239233272778
682,3.886185677270703,122.17281452399874
683,3.4299201531034864,104.11768455087244
684,3.152660150469738,99.54304788000853
685,4.00650952694804,102.06949670962926
686,3.866158957448916,122.33763593714257
687,4.005914970313886,120.01494211210282
688,3.98457243122649,119.806423463944
689,3.8657016293958457,118.31235090106368
690,3.6636738894594125,113.56841822958454
691,4.203725654032781,112.11138146495993
692,3.706057058460508,105.5421182411512
693,3.4050785063631714,101.02982823026584
694,3.949703787038071,109.03166410241481
695,4.154546307231049,112.32285838375508
696,4.080765941343733,112.01859843868132
697,4.155262895675296,108.91698815936918
698,4.091653289111242,109.77166640794518
699,4.560425672606976,113.33072701917845
700,4.1456884517769135,120.2969947978064
701,4.020613759404188,114.22328977165371
702,3.975812561861913,122.3169099658176
703,3.8058093943557854,120.08432846691464
704,3.9821612569746665,109.53247191630967
705,3.800276015714127,108.84925677893008
706,3.8234211444290036,108.68929071847047
707,4.0802410126711655,103.10446245146976
708,4.133374203680652,106.39191246992087
709,4.096800294019238,112.61089338294367
710,4.093946285899076,108.64226962393428
711,4.296155513339539,115.79107050662267
712,4.443484617244075,113.83298503594271
713,4.3527626745091474,111.7641689728034
714,4.163015165426255,109.5413128160001
715,4.6604871236374805,114.12563653476576
716,4.491754720443765,113.39765335070994
717,4.580180815140569,112.27672903901187
718,4.555783596287049,109.00095244282232
719,4.51689869238877,112.0413880123916
720,4.4978669352328176,111.05835475113345
721,4.381121371812365,108.43494882292202
722,4.147686818268698,107.70312357857163
723,4.45311086274692,111.6605576454565
724,4.621528934840821,108.58906800670974
725,4.803035554003042,111.3759923908704
726,4.846359268938462,110.19660167379274
727,4.929576757982777,105.90696703322207
728,5.160291354420213,114.57663950630902
729,5.490980729901659,114.16408965388973
730,5.682050549168695,115.56838530213525
731,5.766045538638467,113.94484577315562
732,5.692822589338841,122.58267699808356
733,5.542877984968678,122.02987356624547
734,5.205656621606006,123.31959284513218
735,5.644200676146138,119.92649630731354
736,5.222019476849393,119.08411084332104
737,5.132747368930629,117.92379003217135
738,5.552676966876575,116.06476074037964
739,5.523450293279854,115.91935234671293
740,5.523216061088019,120.66532584658006
741,5.281390459805646,125.16421035979745
742,4.917016913362527,122.80559619757848
743,4.807832317492074,118.2598897637545
744,4.60222479068164,113.82742138057044
745,4.791779711596195,119.37549688219008
746,4.8802209272100034,120.61881442986598
747,4.9889987933945665,117.91731021242029
748,4.949677330675963,130.42388274226522
749,4.568074563141891,120.32404391129643
750,4.307388744307872,126.81787364726594
751,4.633492985164978,126.34061636390375
752,4.3449689112410335,119.23456253764998
753,4.415279809287557,121.02087653873836
754,4.091316718624748,130.07423146549226
755,3.8047758575458173,117.39617556142426
756,4.423736473427914,109.29333077430513
757,4.038405971831723,106.96028512683189
758,4.531005459067214,113.87883630870245
759,4.648141530934202,116.7235680027289
760,4.708659696243343,113.28413671805079
761,4.090718750447952,108.94740179334917
762,3.8107604927335865,109.60664594542561
763,3.67065922996237,109.28353352609979
