index,windspeed
1320,1.6170950958930672
1321,1.8000822677070154
1322,1.8709593610863857
1323,1.6387726841956816
1324,1.5189494330381084
1325,1.7809241250690095
1326,1.7724526863411316
1327,2.097152943996302
1328,1.8173890191637827
1329,1.9844546080263348
1330,1.7604703371689974
1331,1.9404415288790213
1332,1.8230864022141016
1333,1.5684149292676342
1334,1.2371406946773382
1335,1.4901913799712394
1336,1.653963474484603
1337,1.7019339224717593
1338,2.05087329421122
1339,2.280522465979874
1340,2.266487279513183
1341,2.2960186616969014
1342,2.344337054868324
1343,2.329493507723546
1344,2.107745763647097
1345,2.3226205378711504
1346,2.4380451397104377
1347,2.664882919395969
1348,2.85960202368841
1349,2.7324107459360247
1350,2.6636874614818655
1351,2.407210071327189
1352,2.3224832120551877
1353,2.1158150267940403
1354,2.1494741686772008
1355,2.4864041522928777
1356,3.1176657542303463
1357,3.304353368207573
1358,4.2074994718637875
1359,3.9301653325725487
1360,4.277395429426562
1361,4.052212841595884
1362,3.770512530743114
1363,3.934399932440977
1364,3.8904340338633685
1365,3.9747119198156176
1366,4.416956145896005
1367,4.845484363921843
1368,4.227041777147303
1369,4.270662751606999
1370,4.409181786141994
1371,4.191775111675164
1372,3.9951140590238796
1373,3.4438053007509164
1374,3.7724746491141143
1375,4.504178933902747
1376,3.9206508255981407
1377,3.951413531667632
1378,3.70244015876702
1379,3.501737416925869
1380,3.0700916968378182
1381,2.844521808322107
1382,2.6495877130565297
1383,2.3268386923378377
1384,2.7257391441579437
1385,2.713344207197353
1386,2.798084268909056
1387,2.8369158627857103
1388,2.8401696831386443
1389,3.0593656692915436
1390,2.8609198017869
1391,2.939457653875483
1392,2.893979981041598
1393,3.2080959258218726
1394,3.0946539804823767
1395,2.833258940131629
1396,2.8662610655301357
1397,2.862287021480007
1398,3.11578735421657
1399,3.0795923743289912
1400,3.1853048580220005
1401,3.5869101321084838
1402,3.088949216990062
1403,3.0892622209633216
1404,2.799217036182357
1405,2.308342067859808
1406,2.346825041412171
1407,2.1212766144608213
1408,2.5173444300045698
1409,2.74750154296185
1410,2.696321775740748
1411,2.4577003916259423
1412,2.164797048961941
1413,2.257439307258851
1414,2.3278746023911636
1415,2.0323136003326487
1416,2.2774291356007805
1417,2.438463332909406
1418,2.5006261667367333
1419,2.4917013563720403
1420,2.509390472873905
1421,2.4917388857144913
1422,2.074251058841535
1423,2.077955540119984
1424,1.7820363991409858
1425,1.798236900816969
1426,1.7907090778813395
1427,1.475062930403262
1428,1.8435840841770836
1429,1.9990241907200013
1430,2.388448349487121
1431,2.6952689091238966
1432,2.6748237554097622
1433,2.4981268322754153
1434,2.775048496899189
1435,2.701399499563626
1436,2.6784107148445377
1437,2.6760349293311485
1438,2.5724388613091884
1439,2.7706977573428024
1440,2.872760799761047
1441,2.80525166944995
1442,3.145189241121618
1443,3.1674767422678425
1444,2.843017455036649
1445,2.551814610755832
1446,2.461474138217911
1447,2.076605184298807
1448,1.8856421979505005
1449,1.7397655397539469
1450,1.4820944520437385
1451,1.90397814892132
1452,2.013523250914024
1453,1.828573998641945
1454,1.7689898261606811
1455,1.9591076998010775
1456,1.8587542923886649
1457,1.9845884605227893
1458,2.3211330064226083
1459,2.2713109537783644
1460,2.2653934067756154
1461,2.4854639801790364
1462,2.3763402218579386
1463,2.3730660065475937
1464,2.390007863487326
1465,2.610853461408976
1466,2.7233914731332676
1467,2.8091000562663058
1468,3.0739192002109963
1469,2.8310712626655974
1470,3.281772177621859
1471,2.7050756147451107
1472,2.6608510447336275
1473,2.1775604591353175
1474,2.6851301847695264
1475,2.7906141513016434
1476,2.8581791020161513
1477,2.605688094393088
1478,2.7695769055593367
1479,2.9211668763036513
1480,2.717286568888699
1481,2.576629563442232
1482,2.771256882141636
1483,2.8255734674064112
1484,2.572858036344765
1485,2.6767595227348395
1486,2.471890014307766
1487,1.9884996141521636
1488,1.6829869106454423
1489,1.8677236471104872
1490,1.680847513000903
1491,1.5023741841828455
1492,1.9050861554623846
1493,1.7817327722873375
1494,1.7602841045594937
1495,2.173542312429075
1496,1.8232181779436907
1497,2.3233818299994615
1498,2.0899881264824987
1499,2.3190870782692294
1500,2.0741780795713454
1501,2.3093955634839123
1502,2.2788645993140495
1503,2.282708158792368
1504,2.362983786591748
1505,1.9200397400914981
1506,1.9606023068476541
1507,2.023511507495419
1508,2.309826516084966
1509,2.0549961118030797
1510,1.612969058913445
1511,1.7035235381497429
1512,1.2704152999397695
1513,1.0505226192231891
1514,1.0866471438508858
1515,0.8138772140570798
1516,0.7771822491249766
1517,1.275265245734536
1518,2.318301599448129
1519,2.1653051506364047
1520,2.319231235923355
1521,2.4669311088202868
1522,2.1093908526724947
1523,1.9091542167165951
1524,2.20755666057753
1525,2.344888524715858
1526,2.3394697890913188
1527,2.229922791248644
1528,1.7591606949720107
1529,1.6506830897803684
1530,1.4737535450289507
1531,1.3822052965571394
1532,1.3938507121981294
1533,0.8919898192310965
1534,0.7109443064142155
1535,1.073682851215584
1536,1.0005673364905718
1537,0.5963716996628624
1538,0.515102833667846
1539,0.41453385052786706
1540,0.4321173715242129
1541,0.4371346919524522
1542,1.0306705973285064
1543,2.234990083386596
1544,2.4195635766458063
1545,2.793979431490975
1546,2.8802371020358346
1547,3.5902318185236077
1548,3.614182129430022
1549,3.3686355479778585
1550,3.14450326308351
1551,4.964827989734291
1552,5.142050101966332
1553,5.100299235390553
1554,4.062846303464578
1555,4.882791251435386
1556,5.6389963155398
1557,5.6388910335873765
1558,5.7545379007507105
1559,6.350834777174132
1560,5.946080659506018
1561,6.49153156864005
1562,6.537419612436074
1563,5.8092122573900555
1564,4.95324295984696
1565,5.548749791070553
1566,5.100127949268068
1567,5.016262401816002
1568,4.469348735048715
1569,3.7846060503075094
1570,3.9601438092157104
1571,4.431967178817405
1572,4.609819686692565
1573,4.709312095610195
1574,4.557802457104276
1575,4.276391350609654
1576,4.746864244357794
1577,3.967874542092732
1578,3.576618020525631
1579,3.2595551608667477
1580,3.2138054976026273
1581,3.0484383734004474
1582,2.8612375765094322
1583,3.2238662496642316
1584,3.1746446922724374
1585,3.0501081714322713
1586,2.7025530988512174
1587,3.0488321469095347
1588,2.775933726490284
1589,2.5971619155848042
1590,2.7829347514649796
1591,2.8635297027648954
1592,2.7977363056971507
1593,2.7741856860339738
1594,2.834062031718184
1595,2.4165497443563306
1596,2.0726225407532635
1597,1.829911925666234
1598,1.6499056990302214
1599,1.618804765922739
1600,1.455746033692453
1601,1.4717648280312874
1602,1.8020150520247529
1603,1.9746877089143406
1604,2.57090731032478
1605,2.905099216111151
1606,3.0067148369443806
1607,3.0799592334040664
1608,3.6638547594745146
1609,3.719863857284641
1610,3.6194066098786553
1611,3.521605239221229
1612,3.322986221314768
1613,3.245466880120991
1614,3.101660656862482
1615,3.1083265734910643
1616,2.9539022309143443
1617,3.3529703126084325
1618,3.2034182167949083
1619,3.0407321241972176
1620,3.9480313901577606
1621,4.534334121037875
1622,4.607096322525857
1623,4.646075394226614
1624,4.83882082750792
1625,4.952277015342546
1626,4.693284770075751
1627,4.523044342532525
1628,4.823938165804865
1629,5.022336228801368
1630,4.9360104984163335
1631,4.837805841041677
1632,4.063630182062332
1633,3.276141657946078
1634,3.9564549532434734
1635,4.0315837055712365
1636,3.0549953729493233
1637,2.6752754253339104
1638,2.1671479483991707
1639,1.6718308789935343
1640,2.0861793207905577
1641,2.329651430048815
1642,2.7431445537252714
1643,3.0825694634564784
1644,3.632516264803376
1645,4.629898410571567
1646,5.010119532050606
1647,4.449015537051473
1648,3.7640062698859658
1649,4.622524017563203
1650,4.794539658856896
1651,4.908707071039913
1652,5.345693399978699
1653,5.438140970677164
1654,5.457610609513928
1655,5.271467538235094
1656,5.260898104397573
1657,5.547162249029486
1658,5.092272776633885
1659,4.657198431834127
1660,5.082461284089023
1661,5.452477759312808
1662,6.3062145972588315
1663,6.902438419943508
1664,6.064590384684774
1665,6.552765654770859
1666,6.703003100756339
1667,6.408014932629894
1668,6.723111923572859
1669,7.308775195745868
1670,6.115303550702453
1671,6.698286997891886
1672,6.954619162809617
1673,7.073868424551137
1674,6.784475834602987
1675,5.926808195653022
1676,6.497109781858317
1677,6.539343507153234
1678,6.233758761504977
1679,6.000175689473011
1680,6.3769493253283365
1681,6.819689780265304
1682,6.48327738740703
1683,6.53372245184183
1684,6.460939182780336
1685,6.197209768959364
1686,6.156016182814891
1687,6.0798875556601235
1688,5.963383080434775
1689,5.736800708616573
1690,5.733663795728678
1691,5.800805092894117
1692,5.749051402454236
1693,5.495431220948356
1694,5.498995204259653
1695,5.812415497146546
1696,5.338645045107234
1697,5.049739580570987
1698,5.4106145684522104
1699,6.7195940544858095
1700,6.628739307997228
1701,6.302960611871766
1702,6.007470133492677
1703,6.257425641059236
1704,6.406685010462451
1705,6.838773260283497
1706,6.832248057438238
1707,6.399087323609346
1708,6.0479702419528145
1709,6.056099189356164
1710,6.154660141179213
1711,5.884328884585693
1712,5.775292158544447
1713,5.782117915883557
1714,5.513225533808749
1715,5.251780322413676
1716,5.11141507778888
1717,5.501286597633332
1718,6.126986913942839
1719,5.853447174745717
1720,5.8837101957252065
1721,5.884593730114649
1722,5.777243614223138
1723,5.717752962030695
1724,5.4054184951985045
1725,5.480106025019526
1726,5.426299782472389
1727,4.935015987302074
1728,5.669537081258254
1729,5.768550617530427
1730,5.998617132410611
1731,5.917652223186943
1732,5.83104288922981
1733,5.966641543312678
1734,5.826945357029796
1735,5.569668593489621
1736,5.445943192420945
1737,5.573164342442817
1738,5.46419256424039
1739,5.366639784258853
1740,5.213029410299848
1741,4.963783090084809
1742,4.874437514321065
1743,4.8978415308101315
1744,4.981268328209054
1745,5.201493385050533
1746,5.28549609542869
1747,5.431535325779745
1748,5.2871206382361615
1749,5.245007857138216
1750,5.337536880292773
1751,5.203535198979789
1752,5.279961316828677
1753,5.039856375725751
1754,5.272650342145252
1755,5.358045471171137
1756,5.142706252266794
1757,4.8758616700930215
1758,4.932965525293039
1759,4.880857695606696
1760,4.7275816066473295
1761,4.491794878640734
1762,4.607910367799608
1763,5.247637541847175
1764,4.371731628416222
1765,4.3060597239168255
1766,4.497372126623148
1767,4.4143632076201165
1768,4.743400798558482
1769,5.02245746178258
1770,4.664636181076641
1771,3.910954642078186
1772,4.253630087870443
1773,4.523115960733396
1774,4.495209530440309
1775,4.654010665211073
1776,4.466621783686971
1777,4.67850643729333
1778,4.271373278220715
1779,4.369719227939461
1780,4.406083739341986
1781,4.406916585629085
1782,4.14579706692488
1783,4.16283873838185
1784,4.251447414358342
1785,4.107712650784956
1786,4.312420423871772
1787,4.824740097331006
1788,5.239941844948713
1789,4.62681604930804
1790,5.60352572760184
1791,5.544340395462616
1792,5.161832758619651
1793,5.004000120046926
1794,4.8502380585616045
1795,5.365429461200364
1796,5.779972073129985
1797,5.350969413700015
1798,5.072086306762597
1799,4.428925173212588
1800,4.285218956028261
1801,4.141225750987959
1802,4.080357189026666
1803,4.583668322997649
1804,4.666034994000565
1805,4.437792981594429
1806,4.573233280470763
1807,3.7416659766116336
1808,3.7179721791973055
1809,3.500814200516245
1810,3.5441683475202903
1811,4.122838802273376
1812,3.8047983357768635
1813,4.6214501637224314
1814,4.7847430425816535
1815,5.022885022644833
1816,4.557979107129146
1817,4.4693473350259545
1818,4.02065331288652
1819,4.285051474599303
1820,3.7326024482818383
1821,3.2055251990931053
1822,3.23174410199805
1823,3.4032767139119633
1824,3.1223891004683098
1825,3.159213081054588
1826,3.2828561206739155
1827,3.4834688357023462
1828,3.605828007337786
1829,3.3168017199135704
1830,3.7830579588347826
1831,4.143635137355816
1832,4.178590379918139
1833,4.4259525900595795
1834,3.640567818575638
1835,3.241264773702963
1836,3.474249116259445
1837,4.365577554633223
1838,4.180735878139719
1839,4.5864248408000075
1840,4.458629407614086
1841,4.275413739254216
1842,4.331093133728858
1843,3.881095991639575
1844,4.108587202691749
1845,4.882904895826261
1846,5.170024457264867
1847,4.59926592204325
1848,4.817001731188333
1849,4.704357333768621
1850,4.046189704628615
1851,4.350959264688572
1852,5.094963675509973
1853,4.8291282592085345
1854,4.687180226856374
1855,4.950380370017779
1856,4.957016180878629
1857,5.088726830518497
1858,5.716402660432146
1859,5.120543486433241
1860,5.9726475919229305
1861,5.9880931680392315
1862,6.082323607790896
1863,5.955128965001134
1864,4.898631386542116
1865,5.8046558676668765
1866,5.425099925330532
1867,6.069514019310665
1868,6.111225574079263
1869,6.71541077250843
1870,7.292513339746287
1871,7.093948987021017
1872,7.088728397817265
1873,7.050021699135537
1874,6.2162550507289005
1875,6.138245136236674
1876,6.474109837346045
1877,6.516118086635117
1878,6.916075629421277
1879,7.0117045412204515
1880,7.253988839147443
1881,6.605196391782624
1882,6.628734363451371
1883,6.418777892318687
1884,6.452761618984502
1885,6.454770128711778
1886,6.134875326919175
1887,6.545530666243509
1888,6.487258154467053
1889,6.602503098441089
1890,6.658493445611429
1891,6.440380478451392
1892,6.2695071684131545
1893,5.9246826773641
1894,6.415787022536019
1895,6.061070746338247
1896,5.36817262439056
1897,5.78293425156801
1898,5.43562923410623
1899,5.453373868547841
1900,5.776308356708045
1901,5.503014538176785
1902,5.646748837464114
1903,5.342513217190548
1904,5.544623492593781
1905,5.567267683787617
1906,5.624818863145519
1907,5.621720222801162
1908,5.389172644550819
1909,5.770816444741073
1910,5.762032218385765
1911,5.609846169373469
1912,5.746475769643862
1913,6.1309028808927515
1914,5.574793249372648
1915,5.964925722189268
1916,6.070228577546462
1917,6.205308933369509
1918,6.207289827498343
1919,5.996798342664052
1920,6.2238022890416165
1921,6.286371230699698
1922,6.240884503255565
1923,5.974944615210458
1924,5.978806445418467
1925,6.323129156930745
1926,6.5715404107835065
1927,6.630688014432997
1928,6.3238625256581145
1929,6.415607648348662
1930,6.01439643564786
1931,5.9738512709802425
1932,5.809255604938159
1933,5.789540678981964
1934,5.715174217097575
1935,5.593444655175961
1936,5.584619732464868
1937,5.229942865700776
1938,5.117364482835787
1939,5.048931855462019
1940,5.010462920327235
1941,5.497906013381017
1942,5.1829402155391975
1943,4.718285142552876
1944,4.735370026089232
1945,4.5924157690401035
1946,4.43291661467634
1947,4.180690644029894
1948,3.8078653530577244
1949,3.55263220533657
1950,3.845396148395398
1951,3.8144354931843574
1952,3.8252666320963673
1953,4.685121758509335
1954,4.275639121902799
1955,4.628881052465001
1956,4.8790857532403855
1957,5.026806091190107
1958,4.992864586899186
1959,5.249353633641467
1960,4.902812423023314
1961,4.642379696083677
1962,4.4244013425984425
1963,4.271992302187016
1964,4.280940966466534
1965,4.105675666558886
1966,3.898752156919918
1967,3.6853357449264186
1968,3.487138368423303
1969,3.4225862297518077
1970,3.3410884567580466
1971,3.424844231534909
1972,3.4285441609371117
1973,3.4621013651944943
1974,3.4267201185314877
1975,3.4914880621781466
1976,3.45852883904368
1977,3.677142676149786
1978,3.603660525643
1979,3.732211943371757
1980,3.897356190416635
1981,4.105692004218372
1982,4.276721589186473
1983,4.1002749398993155
1984,4.108347977911663
1985,3.9663827360310617
1986,3.7698723688542
1987,3.829905689482383
1988,3.7617234230205288
1989,3.662924763413274
1990,4.079095141610476
1991,4.075358862043986
1992,4.250419472259143
1993,3.965096017740775
1994,3.6942393975262684
1995,3.741611479051788
1996,3.6954689101587337
1997,3.18351712501022
1998,2.8424634680928764
1999,2.799059589282469
2000,2.852708362756969
2001,2.7682715262049844
2002,2.7545563750313864
2003,2.217160736220462
2004,1.5079983547590856
2005,1.7757741876632624
2006,2.773353505736943
2007,2.8969081215879644
2008,3.0676460372431067
2009,3.0509840030091073
2010,2.8136047415381182
2011,2.529539565182823
2012,2.6671164308464603
2013,2.604411690246519
2014,3.226881735748592
2015,3.4472979470734813
2016,3.574978494289534
2017,3.297921627879519
2018,3.149792247940266
2019,2.6453557482512498
2020,2.587374510426247
2021,2.5213525860474775
2022,2.9873399735917996
2023,2.560978852945936
2024,2.9520530171551376
2025,3.8631956562092764
2026,4.68118252556393
2027,4.458736813760528
2028,3.977260633038804
2029,4.1538939073261565
2030,4.184948797111252
2031,3.6076127090423347
2032,5.024192587949124
2033,4.951072187486142
2034,4.628627456159333
2035,4.49344394351941
2036,4.433671186496588
2037,4.527127560304627
2038,4.178435393503034
2039,4.373226816235136
2040,3.9063420280489587
2041,3.0342130349906307
2042,2.220396555666744
2043,1.9380001291080946
2044,2.1273769532816122
2045,2.5925494028150515
2046,2.476474229266735
2047,2.465416323284972
2048,2.417576431487541
2049,2.888662148394582
2050,3.178021171937917
2051,3.3117644854305
2052,2.9753403048552687
2053,2.914169457981137
2054,2.9348722947619224
2055,3.7514580777037168
2056,4.939731404976164
2057,4.742506274396764
2058,5.29561383703993
2059,5.421509944823194
2060,5.366545027572087
2061,5.9134205197698515
2062,5.084333280442759
2063,4.837314342999736
2064,5.5243773456579595
2065,5.64683142756277
2066,6.097817086851446
2067,5.970393920748749
2068,5.130325184945644
2069,6.441284122137949
2070,6.763098546036976
2071,6.8467862136101765
2072,6.815867663296906
2073,6.842185410287021
2074,6.514051437941324
2075,6.354387180380819
2076,5.765852163106988
2077,5.721522846646347
2078,5.929858103638669
2079,5.299932565684958
2080,5.297289764969827
2081,4.980555197466611
2082,5.692768177042006
2083,5.217252570298117
2084,5.317381949052793
2085,5.830974535504193
2086,5.739927583892004
2087,5.6847482090004124
2088,5.510686075219896
2089,5.055650577513453
2090,5.214737168758408
2091,5.1754717076312495
2092,5.456929027337971
2093,5.223836387674343
2094,5.206680736141038
2095,5.396479029560071
2096,5.0842750003940225
2097,5.737210614881979
2098,5.9412340664031476
2099,5.7575659248955935
2100,5.271904221142361
2101,5.45899811219294
2102,4.91523909938437
2103,5.016649338463711
2104,5.32391994787136
2105,5.114336527847123
2106,5.002850667224733
2107,5.3827074210468435
2108,5.4743825917478945
2109,5.909193708253619
2110,6.127111021946683
2111,5.02777724770533
2112,4.761003744853177
2113,4.402751496221835
2114,4.527134217166778
2115,4.708508278608517
2116,4.302281200521074
2117,4.782711427329506
2118,4.836202896430978
2119,5.0114670234953
2120,4.73170621025062
2121,4.536284999659974
2122,4.539860418324433
2123,4.8393139771705265
2124,4.880775242763082
2125,5.670625815978671
2126,5.6851999697997275
2127,5.7987037668139125
2128,5.763679304139538
2129,5.652293790991863
2130,5.607680645080696
2131,5.326564727106431
2132,5.137420399019598
2133,5.3419322839896575
2134,5.369923331943938
2135,5.312731511537074
2136,5.1364313024172965
2137,5.173754379260972
2138,5.066567096471527
2139,5.225158635293479
2140,4.991771425099814
2141,4.716253953381059
2142,4.435391032486202
2143,4.454034468243866
2144,4.2897348182876085
2145,4.140393542827223
2146,3.984956672076937
2147,3.8329736474287603
2148,3.7838149035932793
2149,3.731836874723822
2150,3.4181596862898536
2151,3.3723508139209404
2152,3.3495617660026387
2153,3.5305241786516044
2154,3.307628391604209
2155,3.2703947202113124
2156,3.282539530875014
2157,3.237547784469295
2158,3.0082035869198247
2159,3.0475023128203356
2160,3.115412753531168
2161,3.258473166936399
2162,3.0464079895244653
2163,2.968677025938676
2164,3.228681648168006
2165,3.596937314546293
2166,3.7421545452320015
2167,3.8615547326399042
2168,3.8522144993635377
2169,3.8228052257207974
2170,3.9820869515292685
2171,3.7979639457380583
2172,3.365275824670502
2173,3.5831651885568943
2174,3.435633501490964
2175,3.010808210605645
2176,2.881057251323941
2177,3.033389933016877
2178,2.953720606307362
2179,2.852786066885183
2180,3.221872289270329
2181,3.568212826976269
2182,3.424285171007379
2183,3.3668475003721015
2184,3.816798348719857
2185,3.797216332541751
2186,3.763046848061345
2187,4.031436943173587
2188,4.056999370341789
2189,3.984883420512699
2190,4.007107157638625
2191,4.284564062253172
2192,4.65549347714916
2193,4.656827810972879
2194,3.802055750679361
2195,3.2096507406163712
2196,3.7456299702197007
2197,4.993942889049019
2198,5.468475191610971
2199,4.554990903370816
2200,4.675399593605235
2201,4.7772678725098485
2202,4.66405674987396
2203,4.705034203135487
2204,4.4898887844732185
2205,4.30336655454903
2206,4.1530831318167
2207,4.139407340197373
2208,4.36918695537008
2209,4.6919621207203726
2210,4.312448663815078
2211,4.216842227262533
2212,4.471474537593006
2213,4.483689689085995
2214,4.4234415453903475
2215,4.372579493401478
2216,4.258970883911872
2217,4.068354897288522
2218,3.950387584026415
2219,3.8855412099400457
2220,4.032970896719803
