index,solo_roll,solo_pitch,solo_tilt,solo_acc_x,solo_acc_y,solo_acc_z
766,4.57,1.1966666666666665,4.723756234351127,0.3281582966666666,-0.6790824999999999,-10.098109
767,3.755,0.385,3.774657298906099,0.24985480000000002,-0.69856275,-10.095659999999999
768,4.673333333333334,2.6133333333333333,5.35298061643091,0.17390269666666666,-0.7917380666666666,-9.894786
769,4.6,2.015,5.021105143311502,0.4355442,-0.7466522,-9.952204
770,3.52,1.5566666666666666,3.8484492365507283,0.4647459333333333,-0.6302498,-9.781501
771,3.69,2.48,4.444996428093909,0.57403655,-0.6768172,-9.9644115
772,3.4033333333333338,2.263333333333333,4.086481219224737,0.5338065333333333,-0.6395335666666667,-9.789597
773,4.28,3.075,5.268436892444016,0.3760825,-0.6689042000000001,-9.8858775
774,4.2,1.64,4.5083012912046385,0.3248021,-0.6904931666666667,-9.660454
775,3.1950000000000003,1.5350000000000001,3.5442639738563932,0.31401735000000003,-0.6619944500000001,-10.0206525
776,4.166666666666667,2.3533333333333335,4.784299475303694,0.38180400000000003,-0.6574728000000001,-9.923048
777,3.395,1.805,3.8445072310243575,0.42991520000000005,-0.6186923,-9.770649500000001
778,3.8366666666666673,1.1366666666666665,4.0012611112349425,0.1566776533333333,-0.6970343,-9.774985666666666
779,4.245,1.79,4.60632823508359,0.17805153,-0.6388796000000001,-9.9253945
780,3.8800000000000003,1.07,4.024617909507226,-0.09954755,-0.6440868666666666,-9.750166666666667
781,3.6799999999999997,0.7849999999999999,3.762682207595214,0.23940994999999998,-0.6136903,-9.871779
782,3.44,1.6633333333333333,3.8205958206880406,0.2863859,-0.5243444666666667,-9.831722
783,2.8,1.175,3.0363671919526722,0.36439055,-0.5812353,-9.731847
784,3.513333333333333,1.4433333333333334,3.7979086963085646,0.3724047,-0.6410440000000001,-9.891419333333333
785,4.19,1.185,4.354057971632886,0.23918945,-0.6333576000000001,-9.9045225
786,4.386666666666667,1.2733333333333334,4.5673901591886805,0.22928319666666672,-0.6171793333333332,-9.833687333333332
787,3.625,2.005,4.141893801185337,0.53175275,-0.6703724,-10.009624500000001
788,3.4766666666666666,2.28,4.156829169560686,0.3570342333333334,-0.5278832333333333,-9.955219
789,3.76,1.45,4.029526128973439,0.4694709,-0.6296504,-9.90021
790,3.65,1.51,3.9496220838649045,0.2731061666666667,-0.6006010666666667,-9.829444666666667
791,4.065,1.64,4.3828427393924825,0.32120930000000003,-0.54513375,-9.891240499999999
792,1.736666666666667,1.7633333333333334,2.474753163770896,0.5879599333333334,-0.43518686666666667,-9.801129666666666
793,1.73,3.76,4.138381584388713,0.38804130000000003,-0.34179845,-9.8943265
794,1.99,2.21,2.973589703626388,0.34246930000000003,-0.3152013666666667,-9.916641666666667
795,1.7149999999999999,1.4449999999999998,2.2424598878861985,0.60063245,-0.37209955,-9.875311499999999
796,2.3699999999999997,2.8733333333333335,3.7240078417108373,0.5164733666666667,-0.4003909666666667,-9.888347
797,2.07,2.1149999999999998,2.959084050931098,0.44763005,-0.52641025,-9.899969500000001
798,3.4599999999999995,1.39,3.7284515154507343,0.4658614666666667,-0.5366893333333334,-9.613867999999998
799,1.935,2.605,3.244637036825192,0.4372747,-0.4352115,-9.906612500000001
800,3.03,2.4566666666666666,3.9000619512898456,0.546516,-0.5076098,-9.909002333333333
801,2.185,1.79,2.824317881283105,0.26436919999999997,-0.5239688,-9.867922
802,3.026666666666667,2.533333333333333,3.946202905484683,0.2869511,-0.46552483333333333,-9.835861666666668
803,3.205,1.635,3.597563211341662,0.3504882,-0.4309804,-10.0375365
804,2.3833333333333333,2.53,3.475267618700296,0.35487320000000006,-0.4395716,-9.795383333333334
805,3.295,1.3050000000000002,3.543751131804823,0.5213953,-0.5947300499999999,-9.950122
806,3.5733333333333337,1.71,3.960936598461789,0.3478676666666667,-0.6034028666666668,-9.756298
807,3.185,2.59,4.104316392721109,0.28103659999999997,-0.6187343,-9.754857
808,3.4633333333333334,1.3333333333333333,3.710834103305487,0.5436429333333334,-0.5798947,-9.875418333333334
809,2.9299999999999997,1.92,3.502582725914941,0.5628092499999999,-0.6855027,-9.774551500000001
810,3.4066666666666663,2.6833333333333336,4.33557003255607,0.35658070000000003,-0.5599449333333334,-9.921599333333333
811,3.715,2.62,4.544887395313247,0.23693015000000003,-0.6205445,-9.7070705
812,3.14,1.86,3.6490732433577735,0.40753573333333337,-0.46618413333333336,-10.1424
813,2.935,1.365,3.236637132223929,0.5037883999999999,-0.7050315,-10.0234925
814,4.036666666666666,2.3733333333333335,4.681673327968325,0.4431907333333333,-0.6314042,-9.892762666666668
815,3.33,1.7650000000000001,3.7683705202032316,0.3674372,-0.5524624,-9.7898455
816,2.7000000000000006,2.596666666666667,3.7453551618352576,0.4980997333333333,-0.6723690666666666,-9.992855666666665
817,4.045,2.215,4.6108670925906585,0.18684095,-0.48754935,-9.813752
818,3.66,1.8866666666666667,4.117070302549249,0.41759949999999996,-0.6641699666666666,-9.950495333333334
819,4.005,1.8599999999999999,4.415199672844262,0.32412779999999997,-0.57951975,-9.837521500000001
820,3.936666666666667,2.5733333333333337,4.702016997458587,0.4542029,-0.5761079666666666,-9.800442
821,2.39,2.76,3.6503808818915653,0.64219575,-0.5070481499999999,-9.8487775
822,3.026666666666667,2.5633333333333335,3.965510696515802,0.5064927666666666,-0.5170651333333334,-9.828786666666666
823,3.1100000000000003,2.67,4.0980478696478615,0.5860201,-0.72766955,-9.619627999999999
824,3.533333333333333,1.8966666666666665,4.009641778340249,0.3646376,-0.42517406666666663,-9.598762333333333
825,2.975,1.26,3.2306033407782335,0.41353969999999995,-0.5149370999999999,-9.9760685
826,3.853333333333333,2.5566666666666666,4.6232956840574255,0.3740609,-0.6665276333333333,-9.925322333333334
827,3.63,2.16,4.223299101401969,0.660879,-0.6078811500000001,-9.830993
828,2.103333333333333,2.67,3.398486131292182,0.4988987999999999,-0.5788654000000001,-9.898596666666664
829,3.6,2.605,4.442644636688762,0.5516163,-0.5244331,-9.8244475
830,3.91,2.23,4.500364117382325,0.4108629333333333,-0.6276171666666668,-9.863473
831,3.79,2.75,4.681406310408012,0.58152285,-0.65880135,-9.8021675
832,3.703333333333333,2.94,4.727180495527861,0.5005169333333334,-0.6886363333333333,-9.959050666666668
833,3.5949999999999998,3.205,4.814827486979001,0.5306000000000001,-0.6356106499999999,-9.7829415
834,2.9,2.9,4.100343385188515,0.3656370666666667,-0.5920704666666666,-9.822928666666668
835,4.585,1.9449999999999998,4.979675769205782,0.60932745,-0.6847941,-9.935284
836,3.2266666666666666,1.9433333333333334,3.7661556860037217,0.44818396666666666,-0.5552926333333333,-9.838959000000001
837,2.76,2.01,3.4138796559378526,0.30621145,-0.49629565,-9.889529
838,3.426666666666667,2.4333333333333336,4.20191544631535,0.43753646666666673,-0.47365399999999996,-9.875589
839,3.165,2.68,4.146361891943234,0.43438604999999997,-0.50869615,-9.950899499999998
840,1.843333333333333,3.27,3.7532768993796846,0.34850963333333335,-0.44649503333333335,-9.995118666666666
841,3.325,1.725,3.745384983542369,0.41080635,-0.4231431,-9.8266095
842,3.3266666666666667,2.856666666666667,4.383843283676019,0.4189947333333333,-0.4603154,-9.877964333333333
843,3.795,1.415,4.0498544457899275,0.6168624,-0.56265275,-9.994076
844,4.043333333333334,1.8099999999999998,4.429357052029039,0.4856443666666667,-0.6310580333333333,-9.924116666666668
845,3.17,2.8499999999999996,4.2618199275181325,0.40384805,-0.6092262,-9.710886
846,4.069999999999999,2.1333333333333333,4.594382757681289,0.4941489666666667,-0.7293170666666667,-9.994024000000001
847,3.7249999999999996,3.475,5.092565900972187,0.40402970000000005,-0.7041649999999999,-9.792767999999999
848,4.243333333333333,2.91,5.143781412020479,0.3006695,-0.6600806333333332,-9.698834
849,4.355,3.15,5.37302569313443,0.57160315,-0.6301791999999999,-10.0737575
850,3.3966666666666665,2.1266666666666665,4.006838592625459,0.5470288,-0.6880115333333333,-10.021289999999999
851,4.475,2.775,5.264084236471426,0.52234305,-0.28238755000000004,-9.602637000000001
